donorId,age,income,pastDonations,numberOfKids,married,zipCode,month,donation
5104,41,1,no,2,0,31386,6,0
5105,44,3,no,0,0,33062,6,0
5106,47,2,no,0,0,34136,6,0
5107,49,2,no,1,1,31220,6,0
5108,76,1,no,3,1,35917,6,9
5109,28,2,no,0,0,32722,6,0
5110,35,3,yes,1,1,36239,6,0
5111,73,2,no,1,1,39237,6,0
5112,49,2,no,3,1,36925,6,0
5113,41,2,no,1,0,34624,6,0
5114,42,2,no,0,1,30561,6,0
5115,63,1,no,3,0,38241,6,0
5116,76,2,no,0,1,39738,6,25
5117,56,1,no,1,0,30205,6,0
5118,67,2,no,0,0,37436,6,0
5119,27,1,no,2,1,35528,6,0
5120,27,2,no,2,0,34780,6,0
5121,25,1,no,0,0,32203,6,0
5122,65,2,no,0,0,33828,6,0
5123,36,2,no,0,0,34014,6,0
5124,68,3,yes,0,1,30159,6,0
5125,51,3,no,2,1,39910,6,0
5126,72,2,no,3,0,34537,6,0
5127,69,2,no,2,1,36951,6,0
5128,66,2,no,4,1,37417,6,0
5129,35,1,no,2,1,34295,6,0
5130,52,2,no,2,1,32846,6,0
5131,49,2,no,0,0,38166,6,0
5132,37,2,no,3,1,34055,6,0
5133,26,1,no,0,0,38648,6,0
5134,70,1,no,4,1,35952,6,0
5135,56,1,no,1,0,33608,6,0
5136,45,2,no,1,0,39848,6,0
5137,58,2,no,0,1,35712,6,0
5138,50,1,no,1,0,34002,6,0
5139,53,2,no,1,1,30728,6,0
5140,70,3,no,1,1,34832,6,0
5141,36,3,no,0,1,32173,6,0
5142,73,2,no,0,1,38155,6,0
5143,50,2,no,1,1,33390,6,0
5144,53,3,no,1,0,31486,6,0
5145,68,1,yes,4,0,38955,6,0
5146,55,2,no,1,1,35460,6,0
5147,44,1,no,2,1,31223,6,0
5148,26,3,no,1,0,31651,6,0
5149,44,1,no,0,1,32663,6,0
5150,56,2,no,3,0,37067,6,0
5151,33,3,no,3,1,33364,6,0
5152,36,2,no,0,0,32076,6,0
5153,68,2,no,1,1,38453,6,0
5154,39,2,no,1,1,35671,6,0
5155,75,1,no,1,1,32840,6,0
5156,78,2,yes,4,0,35943,6,17
5157,55,1,no,4,0,36670,6,0
5158,43,3,no,1,1,32323,6,0
5159,40,3,no,1,1,35459,6,0
5160,31,3,no,1,1,34224,6,0
5161,33,2,no,0,0,35349,6,0
5162,65,2,no,1,1,34515,6,0
5163,59,1,yes,0,1,36323,6,0
5164,27,2,yes,2,0,32837,6,0
5165,33,3,no,1,1,32987,6,0
5166,28,2,no,0,1,34994,6,0
5167,45,3,no,0,0,31254,6,0
5168,65,3,no,1,0,30203,6,0
5169,74,2,no,0,0,38416,6,0
5170,42,1,no,0,0,30430,6,0
5171,49,2,no,1,0,39656,6,0
5172,63,3,no,1,1,36817,6,0
5173,46,1,no,1,1,32961,6,0
5174,48,3,no,0,1,35662,6,0
5175,62,2,no,0,0,36658,6,0
5176,64,2,no,3,1,32368,6,0
5177,27,1,no,3,0,33639,6,0
5178,54,2,no,2,0,32010,6,0
5179,46,2,no,2,1,34275,6,0
5180,28,2,no,1,0,33800,6,0
5181,34,1,no,2,0,33346,6,0
5182,30,2,no,4,0,33043,6,0
5183,44,1,no,4,0,31658,6,0
5184,67,2,no,2,0,34286,6,0
5185,49,1,no,0,1,34680,6,0
5186,73,1,no,0,1,37392,6,0
5187,31,2,no,3,0,35083,6,0
5188,33,2,no,0,1,31615,6,0
5189,71,2,no,1,1,30920,6,0
5190,81,3,no,2,1,32934,6,5
5191,77,1,no,1,0,32277,6,8
5192,62,1,no,2,0,36968,6,0
5193,47,2,no,0,0,30427,6,0
5194,36,1,no,0,1,36000,6,0
5195,45,3,no,1,1,34065,6,0
5196,53,1,no,2,1,39200,6,0
5197,49,2,yes,1,1,33469,6,0
5198,25,1,no,3,1,39495,6,0
5199,27,2,no,0,0,33341,6,0
5200,28,2,no,3,0,37875,6,0
5201,63,2,no,0,1,39621,6,0
5202,42,1,no,3,1,35695,6,0
5203,32,2,no,3,1,37550,6,0
5204,35,1,no,3,0,31879,6,0
5205,28,1,no,4,0,37691,6,0
5206,59,2,no,0,0,38282,6,0
5207,59,2,no,3,0,38112,6,0
5208,53,3,no,3,1,32005,6,0
5209,42,1,no,2,1,35668,6,0
5210,28,1,no,2,0,31286,6,0
5211,45,1,no,1,0,33779,6,0
5212,81,1,no,3,1,34616,6,5
5213,50,1,no,1,0,35800,6,0
5214,29,2,yes,3,0,32314,6,0
5215,42,2,no,3,0,31371,6,0
5216,34,2,no,2,0,34644,6,0
5217,28,2,no,1,0,39471,6,0
5218,44,2,no,3,1,33859,6,0
5219,79,3,no,0,1,38550,6,7
5220,59,3,no,4,1,30731,6,0
5221,59,2,no,0,1,39661,6,0
5222,76,1,no,0,1,37872,6,9
5223,56,3,no,0,0,31938,6,0
5224,27,1,no,2,0,30938,6,0
5225,64,1,no,1,1,36014,6,0
5226,39,2,no,1,0,33343,6,0
5227,26,1,no,4,1,39884,6,0
5228,35,2,no,0,1,33237,6,0
5229,42,2,no,2,1,37674,6,0
5230,38,3,no,1,1,30888,6,0
5231,47,2,no,0,1,36415,6,0
5232,51,2,no,1,0,37613,6,0
5233,69,2,no,0,0,30033,6,0
5234,70,1,no,0,1,37669,6,0
5235,77,1,yes,0,0,30989,6,3
5236,29,2,no,0,0,32751,6,0
5237,27,2,no,1,0,30387,6,0
5238,39,1,no,0,1,30085,6,0
5239,69,2,no,3,0,30348,6,0
5240,32,3,no,0,1,33399,6,0
5241,70,1,no,0,1,32697,6,0
5242,32,2,no,1,0,31119,6,0
5243,77,2,no,0,0,36604,6,23
5244,56,1,no,0,1,31162,6,0
5245,44,2,no,0,0,34394,6,0
5246,34,3,no,0,1,30767,6,0
5247,54,1,no,0,1,34612,6,0
5248,68,2,no,0,1,38466,6,0
5249,59,2,no,2,0,36106,6,0
5250,64,1,no,3,1,39041,6,0
5251,54,2,no,4,1,38995,6,0
5252,66,2,no,0,0,34326,6,0
5253,41,2,no,2,0,33939,6,0
5254,44,2,no,3,0,30633,6,0
5255,78,3,no,0,1,31934,6,7
5256,57,2,no,0,1,36121,6,0
5257,79,3,no,0,0,30112,6,7
5258,43,1,no,2,0,34298,6,0
5259,61,2,no,2,0,31687,6,0
5260,49,2,no,0,0,30334,6,0
5261,28,2,no,3,0,35044,6,0
5262,31,3,no,0,1,39412,6,0
5263,60,3,no,4,0,30835,6,0
5264,59,2,no,0,0,32324,6,0
5265,66,2,no,1,0,33785,6,0
5266,58,3,no,0,1,38979,6,0
5267,64,1,no,3,1,39487,6,0
5268,73,2,no,0,1,38626,6,0
5269,40,3,no,1,1,36480,6,0
5270,45,2,no,0,1,32289,6,0
5271,42,2,no,1,1,38020,6,0
5272,28,2,no,2,0,33351,6,0
5273,30,1,no,0,0,31585,6,0
5274,32,2,no,0,1,39369,6,0
5275,31,3,no,1,1,31837,6,0
5276,61,3,no,1,1,34140,6,0
5277,48,2,no,2,1,32229,6,0
5278,59,1,no,0,0,32123,6,0
5279,42,1,no,1,1,38717,6,0
5280,36,2,no,0,0,39014,6,0
5281,81,2,no,0,1,39296,6,20
5282,35,2,no,0,1,32718,6,0
5283,60,2,no,0,1,32471,6,0
5284,51,2,no,0,1,37340,6,0
5285,54,3,no,3,0,33897,6,0
5286,54,3,no,0,1,30598,6,0
5287,35,3,no,2,1,34597,6,0
5288,71,3,no,0,1,33075,6,0
5289,60,3,no,1,1,31132,6,0
5290,66,2,no,4,0,30303,6,0
5291,54,2,no,1,1,39211,6,0
5292,26,2,no,3,0,39220,6,0
5293,57,3,no,1,1,37386,6,0
5294,58,1,yes,0,1,30539,6,0
5295,61,3,no,0,0,31550,6,0
5296,46,1,no,2,0,32965,6,0
5297,51,2,no,2,1,36729,6,0
5298,26,3,no,1,1,31231,6,0
5299,81,3,no,1,0,31866,6,5
5300,30,2,no,0,1,34485,6,0
5301,64,2,no,0,1,39276,6,0
5302,40,3,no,3,1,32451,6,0
5303,36,3,no,2,1,37136,6,0
5304,42,3,no,1,0,39891,6,0
5305,29,1,no,0,0,38139,6,0
5306,47,2,no,1,1,36242,6,0
5307,40,3,no,0,0,39425,6,0
5308,33,2,no,1,1,30075,6,0
5309,36,3,no,1,1,34570,6,0
5310,76,2,no,4,0,33062,6,25
5311,60,2,no,0,0,34851,6,0
5312,66,3,no,3,0,37465,6,0
5313,78,1,no,1,0,38429,6,7
5314,62,3,no,1,1,31873,6,0
5315,34,3,no,0,0,39549,6,0
5316,31,2,no,0,0,31519,6,0
5317,56,2,no,3,0,31684,6,0
5318,48,1,no,1,1,35565,6,0
5319,44,1,no,3,1,33874,6,0
5320,49,1,no,0,1,30240,6,0
5321,74,3,no,2,1,37248,6,12
5322,30,2,no,1,1,39620,6,0
5323,66,2,no,0,1,38987,6,0
5324,72,1,no,1,0,30357,6,0
5325,31,2,no,0,1,39223,6,0
5326,37,1,no,3,1,32331,6,0
5327,38,2,no,2,1,34777,6,0
5328,62,2,no,1,0,30057,6,0
5329,51,2,no,2,1,37190,6,0
5330,47,2,no,0,0,32756,6,0
5331,80,2,no,1,0,32867,6,21
5332,72,1,no,0,0,31633,6,0
5333,44,2,yes,2,1,31307,6,0
5334,48,1,yes,3,0,36869,6,0
5335,33,3,no,0,0,38149,6,0
5336,45,2,no,1,1,38172,6,0
5337,76,2,no,0,0,31394,6,24
5338,67,3,no,3,0,34409,6,0
5339,32,2,no,0,0,32984,6,0
5340,68,3,no,3,0,31609,6,0
5341,46,2,no,2,0,39173,6,0
5342,28,1,no,0,0,39400,6,0
5343,64,2,no,4,1,34878,6,0
5344,46,2,no,1,0,32377,6,0
5345,78,2,no,1,1,35901,6,22
5346,49,1,no,2,1,30472,6,0
5347,57,3,no,1,0,30404,6,0
5348,41,2,no,0,0,39453,6,0
5349,60,3,no,3,1,38612,6,0
5350,37,2,no,2,1,32359,6,0
5351,37,1,no,0,1,32590,6,0
5352,79,2,no,0,0,31269,6,22
5353,43,2,no,0,0,34916,6,0
5354,41,2,no,0,1,31468,6,0
5355,65,2,no,2,0,37395,6,0
5356,71,3,no,0,0,35967,6,0
5357,25,1,no,1,0,38426,6,0
5358,44,2,no,0,1,30977,6,0
5359,61,2,no,0,0,33030,6,0
5360,57,1,no,0,1,37220,6,0
5361,69,2,no,1,0,39120,6,0
5362,45,1,no,1,0,38529,6,0
5363,49,3,no,0,1,34399,6,0
5364,52,3,no,1,0,30815,6,0
5365,70,2,no,4,1,35848,6,0
5366,74,1,no,0,0,34475,6,0
5367,61,1,no,2,0,33727,6,0
5368,52,1,no,4,0,33693,6,0
5369,31,2,no,3,1,31747,6,0
5370,42,2,no,3,0,30867,6,0
5371,43,2,no,2,0,35527,6,0
5372,31,3,no,0,0,38061,6,0
5373,72,1,no,1,1,38498,6,0
5374,33,3,no,1,0,34540,6,0
5375,34,2,no,2,1,36652,6,0
5376,55,1,no,2,1,35091,6,0
5377,80,2,no,2,0,36313,6,21
5378,46,1,no,0,0,36595,6,0
5379,79,1,no,0,1,38751,6,7
5380,57,3,no,0,1,32874,6,0
5381,50,2,yes,0,1,37220,6,0
5382,28,1,no,3,1,34936,6,0
5383,30,2,no,0,0,36406,6,0
5384,38,3,no,0,1,35229,6,0
5385,64,2,no,0,0,33268,6,0
5386,80,3,no,0,1,33071,6,6
5387,34,3,no,0,0,36788,6,0
5388,37,1,no,2,0,39833,6,0
5389,27,1,no,1,1,35804,6,0
5390,79,2,no,3,0,34750,6,22
5391,64,1,no,0,1,33806,6,0
5392,67,2,no,0,1,38943,6,0
5393,76,3,no,1,1,30498,6,10
5394,52,1,no,0,0,34606,6,0
5395,34,2,no,2,1,30870,6,0
5396,39,2,no,0,1,33507,6,0
5397,47,3,no,2,1,39133,6,0
5398,46,2,no,2,0,36023,6,0
5399,70,3,no,2,1,36088,6,0
5400,41,2,no,3,1,35299,6,0
5401,35,2,no,3,1,30623,6,0
5402,62,3,no,0,1,39454,6,0
5403,68,2,no,4,1,34786,6,0
5404,39,1,no,0,0,37299,6,0
5405,35,2,yes,1,0,33305,6,0
5406,35,1,no,3,0,31467,6,0
5407,45,3,no,2,0,38999,6,0
5408,47,1,no,3,0,33096,6,0
5409,50,2,no,2,0,33556,6,0
5410,35,2,no,2,1,30285,6,0
5411,26,3,no,2,0,35860,6,0
5412,77,2,no,3,1,34312,6,23
5413,52,3,no,1,0,35195,6,0
5414,46,1,no,1,0,37846,6,0
5415,31,2,no,4,1,32080,6,0
5416,35,2,no,2,1,37867,6,0
5417,67,1,no,1,0,34111,6,0
5418,47,2,no,3,0,33142,6,0
5419,31,2,yes,2,1,39106,6,0
5420,52,2,no,0,1,39810,6,0
5421,73,2,no,0,1,30501,6,0
5422,47,2,no,2,1,39318,6,0
5423,27,3,no,1,0,34450,6,0
5424,48,1,no,0,1,32061,6,0
5425,40,3,no,2,0,39722,6,0
5426,35,2,no,3,0,35826,6,0
5427,36,1,no,3,0,32930,6,0
5428,38,3,no,4,0,34578,6,0
5429,53,3,no,2,0,32008,6,0
5430,33,1,no,2,0,39189,6,0
5431,35,3,no,1,1,31747,6,0
5432,41,1,no,0,1,34460,6,0
5433,35,2,no,0,0,33073,6,0
5434,39,2,no,0,1,32598,6,0
5435,42,2,no,2,1,38989,6,0
5436,74,2,no,3,1,36762,6,27
5437,60,1,yes,1,1,36586,6,0
5438,25,1,no,4,0,36716,6,0
5439,45,1,no,3,0,31132,6,0
5440,67,2,no,4,1,36202,6,0
5441,71,2,no,1,1,31039,6,0
5442,67,1,no,1,0,32350,6,0
5443,36,2,no,1,1,33902,6,0
5444,26,3,no,1,1,34738,6,0
5445,59,2,no,4,1,33822,6,0
5446,49,2,no,3,0,32323,6,0
5447,65,2,no,1,0,35871,6,0
5448,62,2,no,2,0,31417,6,0
5449,25,3,no,0,0,35493,6,0
5450,45,1,yes,3,1,39859,6,0
5451,42,3,no,0,0,34619,6,0
5452,39,1,no,3,0,38395,6,0
5453,80,1,no,2,0,34801,6,6
5454,62,1,no,4,0,38778,6,0
5455,60,3,no,1,1,39942,6,0
5456,41,2,no,2,0,32886,6,0
5457,38,2,no,1,1,38938,6,0
5458,68,1,no,1,0,30146,6,0
5459,63,2,no,4,1,37128,6,0
5460,59,1,no,2,1,30498,6,0
5461,26,2,no,3,0,33672,6,0
5462,78,2,no,1,1,34742,6,23
5463,72,2,no,0,1,34323,6,0
5464,31,3,no,2,1,38405,6,0
5465,80,2,no,0,1,30904,6,21
5466,34,2,no,0,1,30414,6,0
5467,40,2,no,0,0,37720,6,0
5468,48,2,no,0,0,30841,6,0
5469,43,1,no,0,0,36709,6,0
5470,27,1,no,0,0,30084,6,0
5471,43,1,no,0,0,35307,6,0
5472,40,2,no,0,0,35092,6,0
5473,43,2,no,0,0,32413,6,0
5474,27,2,no,2,0,36447,6,0
5475,53,1,no,0,1,35641,6,0
5476,50,2,no,1,1,34849,6,0
5477,46,2,no,0,1,35174,6,0
5478,51,3,no,2,0,37081,6,0
5479,71,2,no,2,1,31909,6,0
5480,78,3,no,2,1,39583,6,7
5481,44,2,no,2,1,36252,6,0
5482,63,3,no,0,1,30490,6,0
5483,70,3,no,2,1,34080,6,0
5484,26,1,no,2,0,34806,6,0
5485,66,2,no,3,1,31760,6,0
5486,50,1,no,2,0,36837,6,0
5487,54,3,yes,0,0,33410,6,0
5488,33,2,no,0,0,31817,6,0
5489,79,1,no,1,0,33845,6,7
5490,79,2,no,1,1,35828,6,22
5491,54,2,no,0,0,32659,6,0
5492,44,2,no,0,0,30174,6,0
5493,29,1,no,0,0,32405,6,0
5494,69,1,no,2,0,37531,6,0
5495,60,3,no,1,1,35052,6,0
5496,56,3,no,0,0,37902,6,0
5497,55,2,no,2,0,32595,6,0
5498,78,2,no,2,0,35168,6,22
5499,79,2,no,1,1,33883,6,22
5500,56,1,no,2,0,35096,6,0
5501,35,2,no,3,0,39848,6,0
5502,56,2,no,1,0,30609,6,0
5503,43,1,no,2,1,39529,6,0
5504,37,1,no,1,1,34577,6,0
5505,67,3,no,2,1,36750,6,0
5506,30,3,no,2,0,30660,6,0
5507,43,1,no,0,1,35379,6,0
5508,33,1,no,3,1,33206,6,0
5509,30,2,no,0,0,38275,6,0
5510,54,2,no,1,0,31465,6,0
5511,79,2,no,0,0,32679,6,22
5512,69,1,no,1,1,36688,6,0
5513,73,2,no,0,0,33548,6,0
5514,75,1,no,0,0,35499,6,0
5515,62,2,no,1,1,32511,6,0
5516,38,2,no,0,1,35339,6,0
5517,75,2,no,2,1,31253,6,26
5518,80,2,no,1,1,34430,6,21
5519,46,2,no,3,1,31039,6,0
5520,31,1,no,1,1,32134,6,0
5521,52,2,no,0,1,36948,6,0
5522,33,1,no,1,1,36937,6,0
5523,45,3,no,3,1,39634,6,0
5524,29,1,no,3,1,36680,6,0
5525,46,2,no,1,0,30208,6,0
5526,41,3,no,0,0,38446,6,0
5527,30,3,no,2,1,36863,6,0
5528,72,2,no,0,1,31839,6,0
5529,30,2,no,0,1,30317,6,0
5530,54,1,no,2,1,39647,6,0
5531,39,2,no,1,0,37765,6,0
5532,73,1,no,1,0,30966,6,0
5533,52,1,no,0,1,38070,6,0
5534,64,2,no,1,0,36188,6,0
5535,76,3,no,4,0,39731,6,10
5536,77,1,yes,4,0,30565,6,3
5537,38,3,yes,2,1,34085,6,0
5538,46,2,no,0,0,33965,6,0
5539,35,1,no,2,1,32699,6,0
5540,63,2,no,3,0,33452,6,0
5541,35,2,no,1,0,31158,6,0
5542,60,2,no,2,1,32787,6,0
5543,44,3,no,0,0,38308,6,0
5544,26,2,no,2,0,38625,6,0
5545,37,2,no,3,0,36669,6,0
5546,74,2,no,0,0,36822,6,0
5547,58,3,no,0,0,30071,6,0
5548,65,1,no,1,1,32145,6,0
5549,42,1,no,3,0,32265,6,0
5550,37,2,no,1,0,39405,6,0
5551,30,2,no,0,1,34280,6,0
5552,45,3,no,1,1,32947,6,0
5553,47,2,no,0,1,31263,6,0
5554,80,2,no,3,0,39842,6,21
5555,45,2,no,3,1,35333,6,0
5556,80,3,no,0,0,38515,6,6
5557,29,3,no,2,0,32947,6,0
5558,58,1,no,2,0,33040,6,0
5559,36,1,no,3,1,38433,6,0
5560,31,2,no,0,0,34273,6,0
5561,33,3,no,0,1,36761,6,0
5562,27,1,no,1,1,30306,6,0
5563,36,1,no,2,0,37256,6,0
5564,36,2,no,2,1,38427,6,0
5565,25,2,no,2,1,31630,6,0
5566,57,2,yes,3,0,34724,6,0
5567,70,1,no,0,1,31407,6,0
5568,46,2,no,2,0,30267,6,0
5569,42,2,no,2,0,35735,6,0
5570,29,3,no,1,0,32652,6,0
5571,27,2,no,1,1,35660,6,0
5572,29,3,no,0,0,30197,6,0
5573,42,3,no,0,0,30924,6,0
5574,66,1,no,3,0,33078,6,0
5575,28,3,no,0,1,33363,6,0
5576,62,2,no,2,1,36030,6,0
5577,26,2,no,2,1,38959,6,0
5578,34,2,no,0,1,39962,6,0
5579,46,2,no,1,1,33523,6,0
5580,81,2,no,0,1,30712,6,20
5581,52,2,no,0,1,39824,6,0
5582,72,2,no,0,0,32555,6,0
5583,33,2,no,1,0,30968,6,0
5584,34,2,no,2,1,39965,6,0
5585,46,1,no,1,0,37231,6,0
5586,53,1,no,0,1,35535,6,0
5587,25,1,no,3,1,34579,6,0
5588,65,1,no,0,0,33751,6,0
5589,47,1,no,2,1,36395,6,0
5590,29,3,no,1,1,35302,6,0
5591,47,3,no,0,1,36235,6,0
5592,28,2,no,0,0,39098,6,0
5593,50,3,no,2,0,35273,6,0
5594,56,2,no,0,1,33383,6,0
5595,35,2,no,2,1,31968,6,0
5596,37,1,no,2,0,35987,6,0
5597,25,2,no,1,0,34493,6,0
5598,30,2,no,1,1,37781,6,0
5599,77,2,no,2,0,34757,6,23
5600,31,3,no,1,1,39254,6,0
5601,49,2,no,3,1,34939,6,0
5602,62,2,no,0,0,31650,6,0
5603,48,2,no,1,1,36338,6,0
5604,29,2,no,0,1,33196,6,0
5605,32,2,yes,3,0,33761,6,0
5606,75,2,no,1,0,32890,6,26
5607,35,2,no,1,1,35623,6,0
5608,39,2,no,3,1,30374,6,0
5609,33,2,no,1,0,35913,6,0
5610,68,3,no,0,0,39210,6,0
5611,37,1,no,2,0,30316,6,0
5612,32,2,no,0,1,33695,6,0
5613,59,2,no,0,0,32760,6,0
5614,28,2,no,2,1,31923,6,0
5615,66,2,no,2,1,30633,6,0
5616,40,2,no,1,1,30545,6,0
5617,26,2,no,0,1,37827,6,0
5618,49,1,no,2,0,38312,6,0
5619,34,2,no,0,1,36952,6,0
5620,59,3,no,2,0,30481,6,0
5621,78,2,no,1,1,34765,6,22
5622,28,1,no,0,0,31299,6,0
5623,40,2,no,3,1,30755,6,0
5624,30,2,no,1,0,39185,6,0
5625,42,3,no,0,0,37755,6,0
5626,43,3,no,4,0,37849,6,0
5627,43,1,no,1,0,33894,6,0
5628,52,1,no,3,1,34384,6,0
5629,27,1,no,1,0,37116,6,0
5630,62,2,no,2,0,39759,6,0
5631,74,1,no,2,0,30135,6,0
5632,26,1,no,0,1,33525,6,0
5633,47,1,no,0,0,33882,6,0
5634,44,2,no,2,1,36100,6,0
5635,31,2,no,3,0,34788,6,0
5636,26,3,no,0,1,33572,6,0
5637,55,2,no,4,0,37691,6,0
5638,72,2,no,0,1,39204,6,0
5639,35,2,no,2,1,39219,6,0
5640,47,2,no,2,1,38268,6,0
5641,54,2,no,1,0,37919,6,0
5642,41,2,no,1,0,39882,6,0
5643,56,1,no,3,1,31472,6,0
5644,79,2,no,4,0,39818,6,21
5645,53,1,no,2,1,39455,6,0
5646,38,1,no,0,0,33240,6,0
5647,28,1,no,4,0,31409,6,0
5648,38,2,no,0,0,37316,6,0
5649,49,3,no,0,0,36591,6,0
5650,44,1,no,0,1,34582,6,0
5651,72,1,no,3,0,37818,6,0
5652,29,2,no,0,0,38340,6,0
5653,78,2,no,2,0,33110,6,23
5654,25,3,no,4,0,32551,6,0
5655,53,2,no,0,0,34661,6,0
5656,25,2,no,2,0,37988,6,0
5657,29,1,no,0,0,35411,6,0
5658,49,3,no,1,1,32608,6,0
5659,65,1,no,0,1,37111,6,0
5660,26,2,no,0,0,31577,6,0
5661,44,2,no,1,1,37205,6,0
5662,52,1,no,1,0,38896,6,0
5663,28,2,no,2,1,37032,6,0
5664,63,3,no,3,0,33501,6,0
5665,78,2,no,1,1,34555,6,23
5666,75,2,no,3,0,30010,6,26
5667,79,3,no,3,0,35753,6,7
5668,42,1,no,0,0,33892,6,0
5669,36,2,no,0,0,35539,6,0
5670,56,2,yes,0,1,32813,6,0
5671,53,1,no,3,0,30969,6,0
5672,28,1,no,3,0,33976,6,0
5673,70,3,yes,2,1,30360,6,0
5674,55,2,no,2,1,30543,6,0
5675,54,3,no,0,1,34906,6,0
5676,74,1,no,1,1,32417,6,0
5677,34,1,no,0,0,38185,6,0
5678,64,3,no,0,0,37422,6,0
5679,55,3,no,0,1,38474,6,0
5680,25,1,no,0,0,38634,6,0
5681,55,2,no,0,1,31307,6,0
5682,30,2,yes,0,1,38785,6,0
5683,34,2,no,0,1,37612,6,0
5684,29,2,no,1,0,34202,6,0
5685,28,3,no,4,1,32264,6,0
5686,28,2,no,0,1,38304,6,0
5687,37,1,no,0,1,30034,6,0
5688,44,2,no,3,0,31557,6,0
5689,26,2,no,2,0,37854,6,0
5690,77,2,no,0,1,34310,6,23
5691,29,1,no,2,1,39151,6,0
5692,73,2,no,0,0,36832,6,0
5693,71,2,no,3,0,35123,6,0
5694,80,2,no,0,1,33296,6,21
5695,46,3,no,0,0,36592,6,0
5696,26,2,no,4,0,38924,6,0
5697,75,2,no,4,1,39078,6,26
5698,78,3,no,0,1,32533,6,7
5699,57,3,no,0,1,34197,6,0
5700,44,2,no,0,0,33638,6,0
5701,58,2,no,0,0,32902,6,0
5702,32,3,no,1,1,36632,6,0
5703,50,2,no,2,1,32637,6,0
5704,45,3,no,1,1,34929,6,0
5705,27,1,no,2,1,38853,6,0
5706,44,1,no,1,1,39844,6,0
5707,35,2,no,2,1,37323,6,0
5708,63,1,no,0,0,34602,6,0
5709,27,3,no,4,1,32857,6,0
5710,71,3,no,2,0,36156,6,0
5711,26,1,no,1,1,38994,6,0
5712,39,3,yes,2,0,36206,6,0
5713,73,3,no,1,1,35839,6,0
5714,44,2,no,3,0,33376,6,0
5715,73,2,no,0,0,32727,6,0
5716,36,2,no,2,0,30165,6,0
5717,74,2,no,1,1,34588,6,0
5718,46,2,no,0,1,38278,6,0
5719,60,1,no,0,0,33415,6,0
5720,65,2,no,0,0,36954,6,0
5721,41,2,no,0,1,37743,6,0
5722,32,2,no,1,0,33868,6,0
5723,30,3,no,2,1,31067,6,0
5724,72,1,yes,1,1,31674,6,0
5725,28,2,no,2,0,36446,6,0
5726,65,3,no,2,0,35525,6,0
5727,73,2,no,2,0,39745,6,28
5728,50,2,no,2,1,35856,6,0
5729,37,1,no,2,1,38385,6,0
5730,31,1,no,2,0,30935,6,0
5731,61,3,no,1,1,35391,6,0
5732,31,2,no,1,1,31678,6,0
5733,40,1,no,3,0,31923,6,0
5734,78,2,no,0,1,35370,6,22
5735,44,2,no,0,0,38739,6,0
5736,59,2,no,1,1,33539,6,0
5737,29,3,no,1,0,35722,6,0
5738,58,2,no,0,0,31708,6,0
5739,35,2,no,0,0,31431,6,0
5740,45,3,no,1,1,32844,6,0
5741,61,2,no,1,1,30917,6,0
5742,67,2,no,0,1,32536,6,0
5743,69,1,no,1,1,35193,6,0
5744,26,2,no,0,0,36415,6,0
5745,41,2,no,0,0,30603,6,0
5746,50,3,no,0,0,39702,6,0
5747,28,3,no,0,1,33685,6,0
5748,56,2,no,1,0,31320,6,0
5749,39,2,no,0,1,37234,6,0
5750,60,3,no,3,0,32921,6,0
5751,51,1,no,0,1,35335,6,0
5752,41,1,no,1,0,39005,6,0
5753,56,3,no,2,0,34685,6,0
5754,28,2,no,1,0,32849,6,0
5755,38,3,no,1,0,39761,6,0
5756,70,2,no,1,0,35910,6,0
5757,35,1,no,0,0,32152,6,0
5758,37,1,no,2,0,30007,6,0
5759,71,2,no,4,1,36821,6,0
5760,73,2,no,3,0,39238,6,0
5761,66,2,yes,0,1,35304,6,0
5762,44,2,no,1,0,34046,6,0
5763,70,2,no,1,1,34994,6,0
5764,76,2,no,1,1,30522,6,24
5765,58,2,no,1,0,36276,6,0
5766,27,1,no,2,0,36461,6,0
5767,45,2,no,1,1,39214,6,0
5768,51,2,no,3,1,39414,6,0
5769,49,3,no,1,0,30000,6,0
5770,66,3,no,0,0,34974,6,0
5771,55,1,no,2,1,34570,6,0
5772,56,1,no,1,1,39115,6,0
5773,32,1,no,0,1,38441,6,0
5774,33,2,no,0,0,35495,6,0
5775,49,2,no,0,0,37006,6,0
5776,53,2,no,3,1,38313,6,0
5777,27,3,no,1,0,39631,6,0
5778,57,2,no,1,1,30207,6,0
5779,47,3,no,3,1,32203,6,0
5780,80,1,no,0,1,30778,6,6
5781,64,3,no,0,0,36465,6,0
5782,62,1,no,4,0,33253,6,0
5783,25,2,no,2,0,38731,6,0
5784,47,2,no,2,1,30221,6,0
5785,63,2,no,3,0,34969,6,0
5786,49,3,no,2,0,34725,6,0
5787,60,3,no,1,1,33658,6,0
5788,41,3,no,3,1,30224,6,0
5789,50,2,no,2,0,39145,6,0
5790,79,2,no,3,0,38470,6,22
5791,27,2,no,2,0,35017,6,0
5792,42,2,no,3,1,32579,6,0
5793,41,3,no,2,0,39798,6,0
5794,60,2,no,1,1,39012,6,0
5795,49,3,no,1,0,33009,6,0
5796,59,1,no,1,0,33722,6,0
5797,63,3,no,0,0,34354,6,0
5798,31,2,no,3,1,37594,6,0
5799,28,2,no,0,1,33012,6,0
